,workerid,proliferate.condition,order,paraphrase,rating,response,slide_number_in_experiment,tgrep_id,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error,Sentence,HaveNeedTo,Finite,ModalPresent,QuestionType,DegreeQ,SubjectAuxInv,WhAll,MatrixNegPresent,EmbeddedNegPresent,QuantifiedSubject,QuantifiedPredicate,Wh,MatrixNegation,MatrixDoSupport,MatrixPred1,MatrixPred2,MatVerbPart,Modal,EmbeddedNegation,Verb1,Verb2,Verb3,DeterminerSubject,DeterminerNonSubject,FullWhPhrase,DeterminerSubjPresent,DeterminerNonSubjPresent,WhNode,WhParse,Question,SentenceParse,WhPhaseType,IdentityQ
307,96,01_pilot_e02,a-the-all,all,0,,7,example4,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,96,01_pilot_e02,a-the-all,other,0,,7,example4,[],39,Yes,I enjoyed the experiment.,3,2,1,Female,English,Chrome,Windows,864,1536,10.08111667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,95,01_pilot_e02,a-the-all,a,0.2,,4,example1,[],26,Yes,,0,1,1,Other,English,Chrome,Windows,1080,1920,8.34925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,95,01_pilot_e02,a-the-all,the,0,,4,example1,[],26,Yes,,0,1,1,Other,English,Chrome,Windows,1080,1920,8.34925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,95,01_pilot_e02,a-the-all,all,0.8,,4,example1,[],26,Yes,,0,1,1,Other,English,Chrome,Windows,1080,1920,8.34925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,95,01_pilot_e02,a-the-all,other,0,,4,example1,[],26,Yes,,0,1,1,Other,English,Chrome,Windows,1080,1920,8.34925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,95,01_pilot_e02,a-the-all,a,1,,5,example2,[],26,Yes,,0,1,1,Other,English,Chrome,Windows,1080,1920,8.34925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,95,01_pilot_e02,a-the-all,the,0,,5,example2,[],26,Yes,,0,1,1,Other,English,Chrome,Windows,1080,1920,8.34925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,95,01_pilot_e02,a-the-all,all,0,,5,example2,[],26,Yes,,0,1,1,Other,English,Chrome,Windows,1080,1920,8.34925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,95,01_pilot_e02,a-the-all,other,0,,5,example2,[],26,Yes,,0,1,1,Other,English,Chrome,Windows,1080,1920,8.34925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,95,01_pilot_e02,a-the-all,a,0,,6,example3,[],26,Yes,,0,1,1,Other,English,Chrome,Windows,1080,1920,8.34925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,95,01_pilot_e02,a-the-all,the,0,,6,example3,[],26,Yes,,0,1,1,Other,English,Chrome,Windows,1080,1920,8.34925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,95,01_pilot_e02,a-the-all,all,1,,6,example3,[],26,Yes,,0,1,1,Other,English,Chrome,Windows,1080,1920,8.34925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,95,01_pilot_e02,a-the-all,other,0,,6,example3,[],26,Yes,,0,1,1,Other,English,Chrome,Windows,1080,1920,8.34925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,95,01_pilot_e02,a-the-all,a,0.74,,7,example4,[],26,Yes,,0,1,1,Other,English,Chrome,Windows,1080,1920,8.34925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,95,01_pilot_e02,a-the-all,the,0.26,,7,example4,[],26,Yes,,0,1,1,Other,English,Chrome,Windows,1080,1920,8.34925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,95,01_pilot_e02,a-the-all,all,0,,7,example4,[],26,Yes,,0,1,1,Other,English,Chrome,Windows,1080,1920,8.34925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,95,01_pilot_e02,a-the-all,other,0,,7,example4,[],26,Yes,,0,1,1,Other,English,Chrome,Windows,1080,1920,8.34925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,114,01_pilot_e02,the-all-a,the,0.25,,4,example1,[],24,Yes,,3,1,1,Male,English,Chrome,Linux,808,393,7.133066667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,114,01_pilot_e02,the-all-a,all,0.75,,4,example1,[],24,Yes,,3,1,1,Male,English,Chrome,Linux,808,393,7.133066667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,114,01_pilot_e02,the-all-a,a,0,,4,example1,[],24,Yes,,3,1,1,Male,English,Chrome,Linux,808,393,7.133066667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,114,01_pilot_e02,the-all-a,other,0,,4,example1,[],24,Yes,,3,1,1,Male,English,Chrome,Linux,808,393,7.133066667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,114,01_pilot_e02,the-all-a,the,0.21,,5,example2,[],24,Yes,,3,1,1,Male,English,Chrome,Linux,808,393,7.133066667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,114,01_pilot_e02,the-all-a,all,0,,5,example2,[],24,Yes,,3,1,1,Male,English,Chrome,Linux,808,393,7.133066667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,114,01_pilot_e02,the-all-a,a,0.79,,5,example2,[],24,Yes,,3,1,1,Male,English,Chrome,Linux,808,393,7.133066667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,114,01_pilot_e02,the-all-a,other,0,,5,example2,[],24,Yes,,3,1,1,Male,English,Chrome,Linux,808,393,7.133066667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,114,01_pilot_e02,the-all-a,the,0,,6,example3,[],24,Yes,,3,1,1,Male,English,Chrome,Linux,808,393,7.133066667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,114,01_pilot_e02,the-all-a,all,0.79,,6,example3,[],24,Yes,,3,1,1,Male,English,Chrome,Linux,808,393,7.133066667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,114,01_pilot_e02,the-all-a,a,0.21,,6,example3,[],24,Yes,,3,1,1,Male,English,Chrome,Linux,808,393,7.133066667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,114,01_pilot_e02,the-all-a,other,0,,6,example3,[],24,Yes,,3,1,1,Male,English,Chrome,Linux,808,393,7.133066667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,114,01_pilot_e02,the-all-a,the,0.75,,7,example4,[],24,Yes,,3,1,1,Male,English,Chrome,Linux,808,393,7.133066667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,114,01_pilot_e02,the-all-a,all,0,,7,example4,[],24,Yes,,3,1,1,Male,English,Chrome,Linux,808,393,7.133066667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,114,01_pilot_e02,the-all-a,a,0.25,,7,example4,[],24,Yes,,3,1,1,Male,English,Chrome,Linux,808,393,7.133066667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,114,01_pilot_e02,the-all-a,other,1.11E-16,,7,example4,[],24,Yes,,3,1,1,Male,English,Chrome,Linux,808,393,7.133066667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,97,01_pilot_e02,a-all-the,a,0,,4,example1,[],27,Yes,Some of the conversations made no sense at all or had no dialogue for certain speakers,4,0,1,Female,English,Chrome,Mac,900,1440,6.797316667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,97,01_pilot_e02,a-all-the,all,1,,4,example1,[],27,Yes,Some of the conversations made no sense at all or had no dialogue for certain speakers,4,0,1,Female,English,Chrome,Mac,900,1440,6.797316667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,97,01_pilot_e02,a-all-the,the,0,,4,example1,[],27,Yes,Some of the conversations made no sense at all or had no dialogue for certain speakers,4,0,1,Female,English,Chrome,Mac,900,1440,6.797316667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,97,01_pilot_e02,a-all-the,other,0,,4,example1,[],27,Yes,Some of the conversations made no sense at all or had no dialogue for certain speakers,4,0,1,Female,English,Chrome,Mac,900,1440,6.797316667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,97,01_pilot_e02,a-all-the,a,1,,5,example2,[],27,Yes,Some of the conversations made no sense at all or had no dialogue for certain speakers,4,0,1,Female,English,Chrome,Mac,900,1440,6.797316667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,97,01_pilot_e02,a-all-the,all,0,,5,example2,[],27,Yes,Some of the conversations made no sense at all or had no dialogue for certain speakers,4,0,1,Female,English,Chrome,Mac,900,1440,6.797316667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,97,01_pilot_e02,a-all-the,the,0,,5,example2,[],27,Yes,Some of the conversations made no sense at all or had no dialogue for certain speakers,4,0,1,Female,English,Chrome,Mac,900,1440,6.797316667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,97,01_pilot_e02,a-all-the,other,0,,5,example2,[],27,Yes,Some of the conversations made no sense at all or had no dialogue for certain speakers,4,0,1,Female,English,Chrome,Mac,900,1440,6.797316667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,97,01_pilot_e02,a-all-the,a,0,,6,example3,[],27,Yes,Some of the conversations made no sense at all or had no dialogue for certain speakers,4,0,1,Female,English,Chrome,Mac,900,1440,6.797316667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,97,01_pilot_e02,a-all-the,all,1,,6,example3,[],27,Yes,Some of the conversations made no sense at all or had no dialogue for certain speakers,4,0,1,Female,English,Chrome,Mac,900,1440,6.797316667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,97,01_pilot_e02,a-all-the,the,0,,6,example3,[],27,Yes,Some of the conversations made no sense at all or had no dialogue for certain speakers,4,0,1,Female,English,Chrome,Mac,900,1440,6.797316667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,97,01_pilot_e02,a-all-the,other,0,,6,example3,[],27,Yes,Some of the conversations made no sense at all or had no dialogue for certain speakers,4,0,1,Female,English,Chrome,Mac,900,1440,6.797316667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,97,01_pilot_e02,a-all-the,a,0.51,,7,example4,[],27,Yes,Some of the conversations made no sense at all or had no dialogue for certain speakers,4,0,1,Female,English,Chrome,Mac,900,1440,6.797316667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,97,01_pilot_e02,a-all-the,all,0,,7,example4,[],27,Yes,Some of the conversations made no sense at all or had no dialogue for certain speakers,4,0,1,Female,English,Chrome,Mac,900,1440,6.797316667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,97,01_pilot_e02,a-all-the,the,0.49,,7,example4,[],27,Yes,Some of the conversations made no sense at all or had no dialogue for certain speakers,4,0,1,Female,English,Chrome,Mac,900,1440,6.797316667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,97,01_pilot_e02,a-all-the,other,0,,7,example4,[],27,Yes,Some of the conversations made no sense at all or had no dialogue for certain speakers,4,0,1,Female,English,Chrome,Mac,900,1440,6.797316667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,92,01_pilot_e02,the-all-a,the,1,,4,example1,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,92,01_pilot_e02,the-all-a,all,0,,4,example1,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,92,01_pilot_e02,the-all-a,a,0,,4,example1,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,92,01_pilot_e02,the-all-a,other,0,,4,example1,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,92,01_pilot_e02,the-all-a,the,1,,4,example1,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,92,01_pilot_e02,the-all-a,all,0,,4,example1,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,92,01_pilot_e02,the-all-a,a,0,,4,example1,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,92,01_pilot_e02,the-all-a,other,0,,4,example1,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,92,01_pilot_e02,the-all-a,the,1,,4,example1,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,92,01_pilot_e02,the-all-a,all,0,,4,example1,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,92,01_pilot_e02,the-all-a,a,0,,4,example1,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,92,01_pilot_e02,the-all-a,other,0,,4,example1,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,92,01_pilot_e02,the-all-a,the,0.37,,4,example1,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,92,01_pilot_e02,the-all-a,all,0.63,,4,example1,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,92,01_pilot_e02,the-all-a,a,0,,4,example1,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,92,01_pilot_e02,the-all-a,other,0,,4,example1,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,92,01_pilot_e02,the-all-a,the,0,,5,example2,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,92,01_pilot_e02,the-all-a,all,1,,5,example2,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,92,01_pilot_e02,the-all-a,a,0,,5,example2,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,92,01_pilot_e02,the-all-a,other,0,,5,example2,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,92,01_pilot_e02,the-all-a,the,0.51,,5,example2,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,92,01_pilot_e02,the-all-a,all,0.49,,5,example2,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,92,01_pilot_e02,the-all-a,a,0,,5,example2,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,92,01_pilot_e02,the-all-a,other,0,,5,example2,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381,92,01_pilot_e02,the-all-a,the,0,,6,example3,[],25,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,6.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
